2025-05-25 03:12:42,096 - INFO -  - Chunk 75 ingested (shape=(100000, 14))
2025-05-25 03:12:43,149 - INFO -  - Chunk 76 ingested (shape=(100000, 14))
2025-05-25 03:12:44,160 - INFO -  - Chunk 77 ingested (shape=(100000, 14))
2025-05-25 03:12:45,109 - INFO -  - Chunk 78 ingested (shape=(100000, 14))
2025-05-25 03:12:46,239 - INFO -  - Chunk 79 ingested (shape=(100000, 14))
2025-05-25 03:12:47,340 - INFO -  - Chunk 80 ingested (shape=(100000, 14))
2025-05-25 03:12:48,756 - INFO -  - Chunk 81 ingested (shape=(100000, 14))
2025-05-25 03:12:49,777 - INFO -  - Chunk 82 ingested (shape=(100000, 14))
2025-05-25 03:12:50,876 - INFO -  - Chunk 83 ingested (shape=(100000, 14))
2025-05-25 03:12:51,853 - INFO -  - Chunk 84 ingested (shape=(100000, 14))
2025-05-25 03:12:52,899 - INFO -  - Chunk 85 ingested (shape=(100000, 14))
2025-05-25 03:12:53,865 - INFO -  - Chunk 86 ingested (shape=(100000, 14))
2025-05-25 03:12:55,075 - INFO -  - Chunk 87 ingested (shape=(100000, 14))
2025-05-25 03:12:56,095 - INFO -  - Chunk 88 ingested (shape=(100000, 14))
2025-05-25 03:12:57,179 - INFO -  - Chunk 89 ingested (shape=(100000, 14))
2025-05-25 03:12:58,484 - INFO -  - Chunk 90 ingested (shape=(100000, 14))
2025-05-25 03:12:59,649 - INFO -  - Chunk 91 ingested (shape=(100000, 14))
2025-05-25 03:13:00,690 - INFO -  - Chunk 92 ingested (shape=(100000, 14))
2025-05-25 03:13:01,709 - INFO -  - Chunk 93 ingested (shape=(100000, 14))
2025-05-25 03:13:02,749 - INFO -  - Chunk 94 ingested (shape=(100000, 14))
2025-05-25 03:13:03,824 - INFO -  - Chunk 95 ingested (shape=(100000, 14))
2025-05-25 03:13:04,895 - INFO -  - Chunk 96 ingested (shape=(100000, 14))
2025-05-25 03:13:06,112 - INFO -  - Chunk 97 ingested (shape=(100000, 14))
2025-05-25 03:13:07,354 - INFO -  - Chunk 98 ingested (shape=(100000, 14))
2025-05-25 03:13:08,473 - INFO -  - Chunk 99 ingested (shape=(100000, 14))
2025-05-25 03:13:09,747 - INFO -  - Chunk 100 ingested (shape=(100000, 14))
2025-05-25 03:13:11,770 - INFO -  - Chunk 101 ingested (shape=(100000, 14))
2025-05-25 03:13:13,719 - INFO -  - Chunk 102 ingested (shape=(100000, 14))
2025-05-25 03:13:15,466 - INFO -  - Chunk 103 ingested (shape=(100000, 14))
2025-05-25 03:13:17,051 - INFO -  - Chunk 104 ingested (shape=(100000, 14))
2025-05-25 03:13:18,663 - INFO -  - Chunk 105 ingested (shape=(100000, 14))
2025-05-25 03:13:19,903 - INFO -  - Chunk 106 ingested (shape=(100000, 14))
2025-05-25 03:13:21,378 - INFO -  - Chunk 107 ingested (shape=(100000, 14))
2025-05-25 03:13:22,854 - INFO -  - Chunk 108 ingested (shape=(100000, 14))
2025-05-25 03:13:24,462 - INFO -  - Chunk 109 ingested (shape=(100000, 14))
2025-05-25 03:13:26,200 - INFO -  - Chunk 110 ingested (shape=(100000, 14))
2025-05-25 03:13:27,818 - INFO -  - Chunk 111 ingested (shape=(100000, 14))
2025-05-25 03:13:29,219 - INFO -  - Chunk 112 ingested (shape=(100000, 14))
2025-05-25 03:13:30,948 - INFO -  - Chunk 113 ingested (shape=(100000, 14))
2025-05-25 03:13:32,424 - INFO -  - Chunk 114 ingested (shape=(100000, 14))
2025-05-25 03:13:33,920 - INFO -  - Chunk 115 ingested (shape=(100000, 14))
2025-05-25 03:13:35,444 - INFO -  - Chunk 116 ingested (shape=(100000, 14))
2025-05-25 03:13:36,828 - INFO -  - Chunk 117 ingested (shape=(100000, 14))
2025-05-25 03:13:38,414 - INFO -  - Chunk 118 ingested (shape=(100000, 14))
2025-05-25 03:13:39,797 - INFO -  - Chunk 119 ingested (shape=(100000, 14))
2025-05-25 03:13:41,157 - INFO -  - Chunk 120 ingested (shape=(100000, 14))
2025-05-25 03:13:42,638 - INFO -  - Chunk 121 ingested (shape=(100000, 14))
2025-05-25 03:13:43,808 - INFO -  - Chunk 122 ingested (shape=(100000, 14))
2025-05-25 03:13:44,852 - INFO -  - Chunk 123 ingested (shape=(100000, 14))
2025-05-25 03:13:45,960 - INFO -  - Chunk 124 ingested (shape=(100000, 14))
